video_ID,Pol1,Pol2,Pol3,Pol4,Pol5,Pol6,Pol7,Pol8,Pol9,Pol10,Pol11,Pol12,Pol13,Pol14,Pol15,Pol16,Pol17,Pol18,Pol19,Pol20,Pol21,Pol22,Pol23,Pol24,Pol25,Pol26,Pol27,Pol28,Pol29,Pol30,Pol31,Pol32,Pol33,Pol34,Pol35,Pol36,Pol37,Pol38,Pol39,Pol40,Pol41,Pol42,Pol43,Pol44,Pol45,Pol46,Pol47,Pol48,Pol49,Pol50,Pol51,Pol52,Pol53,Pol54,Pol55,Pol56,Pol57,Pol58,Pol59,Pol60,Pol61,Pol62,Pol63,Pol64,Pol65,Pol66,Pol67,Pol68,Pol69,Pol70,Pol71,Pol72,Pol73,Pol74,Pol75,Pol76,Pol77,Pol78,Pol79,Pol80,Pol81,Pol82,Pol83,Pol84,Pol85,Pol86,Pol87,Pol88,Pol89,Pol90,Pol91,Pol92,Pol93,Pol94,Pol95,Pol96,Pol97,Pol98,Pol99,Pol100
ZEZGjZG3N84,0.273333333,0.21,0.182142857,1,0.225,0.141964286,0.025,0.091666667,0.6,0.45,0.05,0.282539683,0.5,0.233333333,0.4,0.3,0.327777778,0.25,0.45,0.277272727,0.412037037,0.157142857,0.25,0,-0.15,0,0.1,0,-0.066666667,0,0.477777778,0,0.6,0.199166667,-0.166666667,0.016666667,0.311458333,0.2003367,0.225,0.522222222,0.277777778,0.275,0.666666667,0,0,0.133333333,0.55,0.15,0.333333333,-0.8,0.310185185,-0.033333333,0.3,0.4,0,0,0,0,0.7,0,0,0,0,0.233333333,0.2625,0.218055556,0.8,0.5,0.068181818,0,0,-0.066666667,0,0.6,0.5,0,0.183333333,0,-0.3,0.533333333,0.245454545,0.116666667,0.342857143,0.083333333,0,0.34375,0.1,0.35,0.366666667,0.5,0.4,0.6,0.533928571,0.35,0.3125,0.225,0.65,0.533333333,0.611111111,0.097619048
2449AchWDtc,0.081666667,0.2625,0.5,0,0.2,0.2,0.196632997,0.8,0.25,0.107142857,0.145833333,0,0.45,0.3,0,0.3,-0.2,0.6,0.2,0.5,0.7,0.05952381,0,0.5,0,0,0.333333333,0.5,0,0,0,0.075,0.8,0.3,0.25,0.233333333,-0.158333333,0,0,0.171590909,-0.2625,0,-0.1,0.65,-0.25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cDwtUBlrD9o,0.066666667,0.473333333,0.7,1,0.092857143,0.10785124,0.3,0.133333333,0.7,-0.275,0.8,0.1,1,-0.016666667,0.24,0.25,0.8,0.5,0.105208333,0.8,0,0,0.125,0.1,0.145833333,0.9,0.45,-0.0625,0.126666667,0.8,0,0.457142857,0.209183673,-0.8,0.2,0,0.136363636,0,0,0,0.107142857,0.273214286,0.138888889,0.25,0.65,0,0,0.78,0,0,0.178787879,0.468181818,-0.0025,0.2,0.068181818,0,0.75,-0.2,-0.05,0.1,0,0,0.128125,1,0.411904762,0.4,-0.214015152,-0.041666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qvJ5OmQgGec,0.124404762,0.604761905,0.140833333,0.65,0.042857143,0.633333333,0.125,0.525,0,0.633333333,0.5,0.4,0.375,-0.271825397,0,0.25,0.8,0.027777778,0.333333333,0.475,0.1,0.25,0,0,0.377777778,0,0,0.25,0.2,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wIbfJ-4pF5Y,0.1875,0.25,0.633333333,0.3,0.16875,0,1,0.4,0.283766234,0.75,0,0.433333333,0,0,0,0.087121212,0.2,-0.15,0,-0.166666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cVmwJGF39V4,0.098051948,0.126190476,0.060670223,0.7,0.034090909,0.06547619,0.411590909,0.425,0.216071429,0.233333333,0.220606061,0.3,0.5,0,0,0.06875,0.209090909,0,0.266666667,0.5,0,0.208333333,0.216666667,0.061666667,0.2,-0.2,0,-0.05,-0.15,0,0.7,0,0.8,0.131643357,0.12952381,0.15,-0.016041667,0.10625,0.75,0.6,0.146666667,0.109090909,0.2,0.2,0.7,0.325,0.041843712,0.2,0.5,0,0.227272727,0.5,0.175,0.25,0.175,0.5,0.45,0,0.8,0.2,-0.033333333,0.575,-0.05,0.8,0,0.225,0.55,0.409090909,0.125,1,0.278333333,0.409090909,0.387878788,0,1,0.149569161,0.7,0,0.1875,0,0,0.2,0.35,0.064415584,0.9,0.268181818,0.7,0.471428571,0,1,-0.004081633,0,0.027083333,0.8,0,0.483333333,0,0.55,0.55,0.2
K_FcI8c6U1o,-0.005555556,0.294166667,0.106666667,0.275,0.4,-0.175,0.8,0.333333333,0.495238095,0.196296296,0.225,0.136363636,0,0.5,0.8,0.5,0,0,0.8,0.5375,1,0,-0.05,0.238095238,0.5,0.267532468,0.5,0,0.566666667,0,0.08,0.475,0.85,0,0.256,0.275,0.43,0.575,0.55,0.5,0.521590909,0.45,0.5,0.85,0.45,0.65,0.8,0,0.55,0.2875,-0.291666667,0.65,0.37,0.075,0.4,0,0.5,0,0.509090909,0.044444444,0.5,0,0.427777778,0,0,0.251428571,0,0.8,0,-0.1,0.276666667,-0.3,0.25,0.222222222,0.8,0.5,0,0,0.25,0.4,0,0.375,0,0.089393939,0.1,0.075,,,,,,,,,,,,,,
-5BBeyNUJTE,0.6,0.047142857,0,0.125,0,0.1,0.558333333,0,0.031980519,0,0.5,0.8,0.182774725,0.065,-0.1,0,0,0.125,0.173333333,0.177272727,0,-0.143333333,0,0.6,-0.25,0.05,0.1,0,-0.075,0.2,0.412,0.295238095,0.1,0.066666667,0.148095238,0,0.04,-0.385714286,0.241666667,0.35,-0.071428571,-0.145833333,0.208653846,-0.291666667,0,-0.3125,-0.0375,-0.160714286,0.38,0.2,0.65,0,0.285714286,0,0,0,0,0.13,0.168181818,0.7,-0.3125,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7XX6ozTqm_k,0.036666667,0.34,0.172857143,0.318181818,0.10280303,0.065247253,0.408333333,0.103581267,0.766666667,-0.033333333,-0.071428571,0.068435374,0.7,0,-0.155555556,0,0.425,-0.0625,0.041222222,-0.05,0.5,0.5,0.193181818,0.183333333,0.07012987,0.055208333,0.8,0,0,0.188095238,0.8,0.078282828,-0.5,0.5,0,0.583333333,0.475,0.305555556,0.4,0.4,0.5,0.1,0.5,-0.066071429,-0.166666667,0,0.266666667,0.1,0,-0.163333333,0.5,-0.04,0.468181818,-0.09375,0,0.095833333,0,0,0.1,-0.002727273,0.8,0.108766234,0.333333333,-0.188333333,0,0,0.5,0,1,0,0,0,0,0.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,
b1B_XY7UEH8,0.41875,0.208333333,0.333333333,0.3,-0.25,0.101325758,0.7,0.4,0.183333333,0.5,0.35,-0.183333333,0.32,0.8,0,0.133333333,0,0.209375,0.566666667,-0.125,-0.034444444,-0.103809524,-0.225,0.325,0.5375,-0.013825758,0.08,0,0,0.55,0.05,0.166666667,0,0,0,0,0.8,0.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
otI6B6AWcpI,1,0,0,0.233333333,0.8,-0.02020202,0,0,0.65,0,-0.5,0.8,0.75,-0.010714286,0.020833333,0.375,0.178787879,-0.5,1,0.442857143,0,-0.5,0,-0.02047619,0.136363636,0.34,0.7,0.418181818,0,0,-0.4,0.225,0,0.16,0.178571429,0.154761905,-0.513392857,0.166666667,0,0.325,0.12,0,0.4,0,0,0.4,0,0.08,-0.1,0.136363636,-0.166666667,0.155952381,0.5,0,0,-0.097222222,-0.12,0.25,-0.5,0.8,0.5,0,0,-0.25,0.058286279,0,-0.01,0.35,-0.122916667,0.227272727,0,0.136363636,-0.08,0,0,0.5,0,0,0,0.125,-0.057575758,0,-0.066666667,0.183766234,0.026666667,0,0.078205128,0.09375,0.2,0.215238095,0.171428571,-0.033333333,0,0.204761905,0,0.246666667,0.2,0,0.7,0
9TA5vtD1EYI,0.8,0.478787879,0.333333333,0.172253788,-0.083333333,0.4625,0.6,0.375,0.207272727,0.377777778,0.5,0,0,0.002777778,0.066666667,0.164285714,0.108636364,0.5,0.1,0.488888889,0.3375,0.433333333,0.124074074,-0.008333333,-0.05,0.35,0.39375,0,0,0.166666667,-0.071428571,0.5,0.8,0,0.7,0.1,0.132,-0.6,0.3,0.103125,0,0.3,0.029166667,0,0.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gzbaiM1DwZQ,0.5,0,0.228571429,0,0.225,0.3,0.2,0.33125,0.5,0.3,0.5,0,0.8,0.8,-0.03125,0,0.5,-0.15625,0.7,0.186388889,0,0,0.2,0.1,0.558333333,0.118181818,-0.025,0.1,-1,0.6,0.233333333,0.2,0,0,0,0,0,0.25,0.064583333,0.1,0.5,0,0.8,0.112380952,0.15,0,0,0,0.173333333,0.118181818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bzlRfFHHK4Q,0.475,0.371875,0.25,0.3,0.7,0.1,0.2,0.15,0.325,0,0,0.366666667,0.208333333,0.5,0,0,0.125,0,0.25,0,0,0.4,0.25,0.139583333,0,0.5,0.7,0.5,0.2625,0,0.5,0.212,0.3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F0x0HgMFWb8,0.4,0.275,0.27,0.5,-0.044444444,0.246085859,0.266666667,0.1875,0.186111111,0.8,0,0.177272727,-0.085714286,0.433333333,0.151420455,0,0.162121212,-0.074273346,0.114502165,-0.291666667,-0.025,0.5,0.225,0.25,0,0,0.316666667,-0.004734848,0,0,0,0,-0.074489796,0.25,-0.5,0,-0.027272727,0,0,0,0.4,0.05,0.25,0.416666667,0,-0.0225,0.021875,0.285714286,0.2,0.318181818,0.0625,0.5,0.197222222,0.35,0.5,0.28,0,0.65,0.195454545,-0.3125,0,0.35,0.4,0.3,0.160416667,-0.1,0,0,-0.072222222,0.4,0.131168831,0.246666667,0,0.1,0.35,0.375,0,0,-0.2,0,0.2,0,0.212121212,0,0.433333333,0.25,0,0,0,0,-0.071428571,0,0.2,0,0,-0.042857143,-0.025,0.325,0,
HJsEdgUUYac,0.375,0.028240741,0.55,0,0.3,0.175,0.485714286,0.6,0,0.204545455,0,0.428571429,0,0.25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNkAHOwNzpk,0.35,0.220888889,-0.1,0.2625,-0.010714286,0.305555556,-0.009253968,-0.1125,0.1875,0.6,0.125,-0.05,-0.25,0.45,-0.466666667,0.5,0.39375,0,0.147222222,0.8,0.4,0.8,0,0.41,0.288868275,0.2,0.248484848,0.09,0.165555556,0,0.220238095,0,0,0,0.127777778,-0.023333333,-0.1,0.18,0.095238095,0.8,0.55,0.3,0,0,0,0.24,0,0.130952381,0.5,0,0,0,-0.0875,-0.1875,-0.133333333,-0.025,0.283333333,0,0,0,0,0,-0.3,0.136363636,0,0,0,0,-0.033333333,0.113636364,0.07138756,0.016666667,-0.05,0.4,0,0.3,0,-0.3,0,0.334090909,0,-0.166666667,0.15,0,0,0,-0.05,0.5,0,-0.233333333,0.05,0,-0.433333333,-0.1,0,0.092857143,0.8,0.285714286,-0.170833333,0.2
9MRaeb1OQII,-0.5,0.0825,0.8,-0.115909091,0,0,0.16,0.65,0.8,0.124761905,-0.5,0.216666667,0.1,0.145454545,0.243333333,0.16,0.35,0,0.45,0.8,0.285714286,0,-0.1,0.5,0.288888889,0.112207792,0.165,0.075436836,0.026082251,-0.079166667,0.333928571,0.5,-0.058333333,0.1375,-0.054545455,0,0,0.5,0,0.8,-1,0.6,0.325,0.5,0.3,0,0,0,0,0,0.2,0,0.116326531,0.003787879,-0.4,0.4,0.433333333,0.25,0.5,0.39,0,0,0.7,0.104166667,-0.1875,0,0,0.193333333,0.354166667,0.1875,0,1,0.218181818,0,-0.1,-0.145833333,0,0.25,-0.5,0,0.8,0,0.4,0,0.5,0,0.4,-0.5,,,,,,,,,,,,
5tqSY3Av0Ug,0.2,0.466666667,0.214285714,0.22,0.4,0.341666667,-0.020833333,0.478787879,0.208333333,0.2,0.377272727,0.7,0.7,0,0.678571429,0.251111111,0.65,0.55,0,0.25,0,-0.038383838,0.8,0.8,0,0.5,0,-0.077651515,0.6,0.225,0.7,0,0.5,0.2,0,0,0.8,0,0,0.45,0,0,0,0.132969697,0.8,0.455555556,-0.125,0.125,0.7,0,0.65,0.2,0,0.5,0.8,0.366666667,0.403571429,0.154404762,0,0.8,-0.088419913,0.1,0.1,0.204166667,0,0.375,-0.3,0,0.825,0,0,0,0,0,0.066666667,0.3,0.016224747,0.302,0,0.8,-0.1,0,0.272272727,-0.06,0.166666667,1,-0.3,0,0.4,0.2,0,0,0,0.5,0.5,0,0.15,0.301623377,0,
Q9z3xo6eVTU,0.8,0.4,0,0.229166667,0.45,0.05,0.555102041,0.428571429,0.25,-0.25,0,0.136363636,0,0,0.7,0,0.136363636,0,0,0.7,0,0.325,0,-0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gboHgmmCNgM,0.334090909,0.166666667,0.333333333,0.320833333,0.766666667,0.372727273,0.375,0.466666667,0.2,0,0.5,0.2,0,0,0.1,-0.15625,0,0,0.25,0,0.2,0.65,0.192857143,-0.104166667,0.328571429,0.08,0.124415584,-0.15,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-sBQflyOKeA,0.2,-0.6,0.633333333,0.2,0.8,0.5,-0.145833333,0,-0.25,-0.131818182,-0.333333333,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f_tHal98RJQ,0.172727273,0.65,0.7,0.45,0.8,0.429545455,0.112049062,0.4,0.35,0.5,0.5,-0.067619048,0.7,0.266666667,0.6,0.575,0.8,0.533333333,0.4,0.207272727,0.8,0.333333333,0.086688312,0.7,0.15,0.29,0.8,0.275,0.5,0.8,0.066666667,0.8,0.090909091,0.177083333,0.18023088,0.5,-0.002570346,0,0.268181818,-0.203333333,0,0.5,0.136363636,0,0.15,0,-0.071428571,0,0,-0.5,-0.096428571,0.04375,-0.065909091,0.5,0.244741533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zjHBxLxt7vU,-0.288888889,0.191666667,0.011616162,0.183333333,0.179285714,0.25,0.1,0.263636364,-0.011111111,0,0.7,0.4,0.024285714,0.3,0,0,0,0.91,0.8,0.8,0.492857143,0.285714286,0.15,0,-0.125,0.066666667,0.2,0,0.25,-0.504166667,-0.169047619,0.2,-0.216666667,0,0,0.410416667,0.05,-0.2,0.242857143,-0.075,0.136363636,-0.8,0.004761905,-0.1875,0.145833333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1z45gIch4s,0.282539683,0.057142857,-0.05,0.283333333,0.333333333,0.2,0.316666667,0.1,0,0.4,0.8,0,0.25,0.025,-0.041666667,0.16,0.225,0.8,0,0,0.142857143,-0.3,0.5,-0.16452381,-0.033333333,0,0,-0.155555556,-0.35,0.214285714,-0.166666667,1,-0.375,0,0,0,0.136363636,0,0,0.8,0.2,0,-0.155555556,0.6,0.6,0,0.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iD8WGgmj8QE,0.296428571,0.211515152,0.2,0.196666667,0.131666667,0.033333333,0.186197917,0.8,0.275,0.26,0.05,0.1725,0.5,0.080606061,0.028869048,0.030952381,0.3875,0.33125,0.225,0.075,-0.108333333,0.444415584,0.015,0,0,0.8,0,0.35,0.8,0.375,0,0.6,0.233333333,0.109958333,0,0.191666667,0.3,-0.075,0,-0.108333333,1,-0.01,0.107272727,0,-0.1,0.433333333,0.133333333,0.219444444,0.8,0.168055556,0.2125,0.5,0,0.361904762,0,0.5,0.512121212,0.1,0.4,0.4,0,0,0.285714286,0,0,0,0,0,0.8,0.3,0.8,0.045454545,0.8,0.25,-0.4125,0,0,0.2,0.1,0.525,0.116666667,0.35,0,0.128787879,0.5,0.217948718,0,0.4,0.136363636,0.2,0.2,0.6,-0.016666667,0,0.2,5.55E-17,0.4,0,0,0.5
THySFMZctEA,0.675,0.35,0.233333333,0,-0.046428571,0,0.5,0.470833333,0.058333333,0,-0.046474359,0.094345238,0.8,0.173939394,-0.8,0,0.01,0.068181818,0.045436508,0.6,0,0.1875,0.375,0.066203704,-0.7,0.222857143,0.5,0.25,0,0.1,0.45,0.202777778,0.166666667,-1,0.233333333,0.2,-0.0625,0,0.1,0,-0.1875,0.55,0,0,0,-0.0125,0,0.158333333,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461KuJZdLp8,0.5,0.2,0.222222222,-0.084047619,0.75,0.157653061,0,0.2,0.5,0.375,0,0.8,0.266666667,0.7,0,0.155357143,0.466666667,0.7,0.055,0,0.25,0.011875,0.375,0.336111111,0.575,0.1,-0.047222222,0.1875,-0.3,0,0.2,0.8,0.375,0,0,0.7,0.066666667,0.25,0,0,0.1,0.8,0.107142857,1,0,0,0,0,-0.32962963,0,0,-0.2,0,-0.03125,-0.4,0.248511905,0.117559524,0.5,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wYJPGZGPStM,0.05,0.5,-0.145833333,-0.083333333,0.26,-0.067361111,0.181168831,-0.25,-0.033333333,0.117142857,0.35,0.221428571,0.275,0.3,0,0,0.8,0.32125,0.4,0.3,0,0.5,0.1,0.6,-0.133333333,0.163333333,0,0.6,0,0,0,1,0,0.13125,0.225,0,0,0,0,0,0.12,0,0.375,0,0.425,0.5,0,0.5,0,0.1,0.5,0.246666667,0.9,1,0.475,0,0.1625,0.8,1,0,0.25,0.1,0.3,0.7,0.8,0,1,0.6,0.214285714,0,0.283333333,0.6,0.6,-0.2,0.5,0.237142857,0.083333333,0,-0.12,0.2,0.2,0,0.8,0.316666667,0.65,0.5,0.8,0.6,0.25,0,0.4,0,0,0.292857143,-0.1,0.45,0,-0.05,-0.028439153,0
BuFqoeUi2C8,0.199305556,0.4,0.8,-0.166666667,0.105681818,0.268055556,0.366666667,0,0.5,0.75,0.3775,0.44,0.0625,0.8,0.116666667,0.25,0.124074074,0.25,0.125,0.525,0,0.6,-0.032916667,0.166666667,0.2,0.483333333,0.5,0.144444444,0.4,0.2125,0.5,0,0.152619048,0.207083333,0.628571429,0.6,0.051388889,0.2,0.15,0,0.1125,1,0.492857143,0,0,0.025,0.6,0,0.16875,0,0.2,0.118181818,0.3,0.3,0,0.333333333,0,0.8,0,0,-0.083333333,-0.125,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uN6KgzIbPqY,0.1875,0.274084596,0.023051948,0.25,0.65,0,0.5,0,0.325,0.147619048,0.433333333,0,0.3,0.65,0.554761905,0,0.494444444,0.015,0,0.175,0.277777778,0,-0.05,0.225,0.542857143,0.56,0.584090909,0.4,0,1,0.25,0.75,0.2,0.201190476,0.8,0.069651876,0.133333333,0,0.8,0.8,0,0.65,0.466666667,0.081666667,0.8,0,0.5,0.5,0.5,0.631818182,0.125,0.190740741,0.333333333,0.8,-0.2,0.5,1,0.35,0.568181818,0,0.8,0.7,0.65,0.65,0.7,0,0.136363636,0,0.85,0.107222222,0.136363636,0,0.227272727,0.036111111,-0.091666667,0,0.33030303,0,-0.1,0.154761905,0.6,0.1,0.5,0.111111111,0.020833333,0.165,0,0.2,0.133653846,0,0,-0.035714286,0.243181818,0.077462121,0,0.5,0,0.029166667,,
w8WnPtykB9w,0.011904762,0,0.8,0,0.5,0,0.6875,0.246666667,0.33125,0.8,0.433333333,0,0,-0.085454545,0.35,0,0.7,-0.007142857,0.4,0.044444444,0,0,0.375,0,0,0,0.208333333,-0.2,0.227777778,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ueimwmvy42g,0.2,0.8,-0.152083333,0.333333333,1,0,0.5,0.136363636,0.412121212,0.35,0,0.5,0,0.135416667,0,1,0.16,0.5,0.094444444,0.55,0.254545455,0.285714286,0.083333333,0.7,0,0.22,0,0,0.55,0.35,0.3,-0.038461538,0.180833333,0.3,0,0.076041667,0.225,0.136363636,0.2,0.196428571,0.172619048,-0.395833333,0.1,0.5,0.05,0.238333333,0.12,-0.121371999,0.31547619,0.065277778,0.047396694,0.166666667,0.5,0,0.31875,0.5,0.8,0,0.0375,0.191666667,-0.065401786,-0.054545455,0,-0.25,0.5,-0.125,0,0.017546584,0.088888889,-0.35,0.216666667,0,0,0,0.25,0.5,0.2,0.129960317,0,0.005952381,-0.25,0.216666667,0.075,0.126978291,0,0,,,,,,,,,,,,,,
dz3yE3d5bVg,-0.042592593,0.363541667,0.295454545,0.128571429,0.133333333,0.188095238,0.633333333,0.4,0.381818182,0.6,0.087987013,0,0.242857143,0.3,0.05,0.7,0.428787879,-0.2,0.8,0.3125,0.166666667,0.078888889,0.034090909,-0.075,0.3,0.8,0.475,-0.291666667,0,-0.145833333,0.5,0.08,0.2,0.266666667,1,0.7,0.35,0,0,0,0.25,0,0.483333333,0.2,1,0.27,0.65,0.1,-0.291666667,0.5,0.211111111,0,0.333333333,0.514285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o_ma7Vq24-k,-0.011111111,0.316666667,0.466666667,0.287597403,0.296212121,0.125,0.5,0,-0.087301587,0.310795455,0.2,0.193877551,0.225,-0.225,0.4,0.866666667,0.6,0.07,0.8,0.203896104,0.433333333,-0.25,-0.025,0,0.6,-0.1,-0.071861472,0,0.1,0,0.7,0.086904762,0,-0.080555556,0,0.16,-0.036363636,0,0.375,0,0.25,0.145155844,0.2,0,0,0,0.113888889,0,0.1046875,0,-0.026666667,0.130519481,-0.145758929,0.28125,0.184126984,0,0,0,0.4,0,0.050324675,0,0.4,0.303968254,0.7,0.058333333,0.1,0.35,0,0.3,0,0.138095238,0.2375,0.177777778,0,0.6,0.116666667,0.275,0.8,1,0.5,0.113636364,0,0,0.029772727,0,-0.018849206,-0.125,-0.098214286,0.8,0.8,0.387272727,0,-0.7,0.2,0.6,-0.287878788,0,0.056818182,0.136363636
1d5tVT59Dzw,0.114902936,0.027913059,0.466666667,0.4,0.214285714,0.196666667,-0.083333333,0.089285714,0.281818182,0.2625,0.433333333,0.191666667,0.069444444,0.525,0.378787879,0.1,-0.083333333,0,0.3,0.6,0.076041667,0.31,-0.030194805,0,0.068181818,0.00625,0,0.366666667,0.4,0.153030303,-0.025,0,0.27,0.225,0.8,0.578787879,0.5,0,1,0.7,0.7,-0.022222222,-0.091666667,0,0,0.095,0.4,0.25,0.5,0.75,-0.014285714,0.492857143,0.2,0.4,0.8,0,-0.137878788,0.8,0,0,0.5,0.033333333,0.186666667,0,0,0,0.142857143,0.575,0.142857143,0.25,0.35,0.5,0.04,0.2,0,0.3,-0.15625,0.6,0.192857143,0,0.35,0.325,-0.068,0.3125,0.130681818,0.15,0.453571429,0,0,0.475,0,-0.113333333,0.318181818,0.3,0,0,0.4,0,0.35,
H17U36qsi6M,0.75,0.2,-0.15,0.27755102,0.068181818,0.75,0,0.2,0.416666667,0.068181818,0.7,0.138716108,0.25,-0.6,0.277777778,0,0.2,0,0,0.7,-0.296296296,0.333333333,0.420833333,0.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QhcFzFDbXWY,0.3,0.394444444,0.14,0.5,0.8,0,0,-0.7,0.5,0.1,0.5,0.2,0.5,0.2,0,0.3,0,0,0.23276921,0,0,0.3,0,0,0.4,0.175,0,0,0.083333333,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tcux2678OZw,0.202901786,0.333333333,-0.02375,0.2,0.343636364,-0.0125,0,0,0.227777778,0.030258467,0,0.477777778,0,0.566666667,0.255,0.566666667,0.2125,0.233333333,0,-0.09,0.6,0.133333333,0.2,0.575,0.2,-0.234848485,0.246428571,0.25,0.5,0.357142857,0.8,-0.1,0.6,-0.034013605,0.166666667,0.275,0.4,0.5,-0.1,0.3,0.127777778,0.4,0.275,0.136363636,0.5,0.041666667,0.8,0,0.461111111,0.145238095,-0.5,0,0.6,0.098787879,0.25,-0.015,0.7,0.2,0.078787879,0.28734127,0,0,0.252777778,0,-0.05,0.3,0,0.3,0.475,0,0.55,-0.06,0,0,0.075,0.146428571,0.109090909,0.168181818,0,0.25,0,0.254166667,,,,,,,,,,,,,,,,,,
OAGIc3GWuEs,0.2,0,0.475,0.244444444,0.633333333,0.245454545,0.35,0.178787879,0.358518519,0.14,0.5,0.35,0.280555556,0.35,0.75,0.307142857,0.5,0.2,-0.3,0.35,0,0.10625,0.3125,0.8,0,0,0.1,0.34375,0.2,0.020833333,0.421428571,0.433333333,0.208333333,0.8,0.383333333,1,0,0.5,-0.000952381,0.6,0.5,0.366666667,0,0,-0.011111111,0,0,0.05,0,0,0.3,-0.02718254,0.7,0.02,0.7,0.220606061,-0.033333333,-0.071428571,0.201515152,0.7,-0.05,0,0,1,0.3,1,0,0,0.3,0.6,0.091233766,0.6,-0.166666667,0,0.4,0,0,0.55,0,0.8,0.128125,0.6,0.2,0.425,0,0,0.8,0,0,0,0.468181818,0.123511905,0.132,0.7,0.171428571,0,0.8,0,0,0
KJg9SAraNVI,0.8,0.55,0.499166667,0.7,0.7,0.525,-0.083333333,0.8,0.5,0,0.2375,0.38,0.214285714,0,0.3,0.45,0.8,-0.25,0.7,0.004761905,0,0.35,0,0.4,0.336666667,0.5,0.4,0.09375,0.8,0.341666667,0.157142857,-0.042142857,0.214285714,0.4375,0.072222222,0,0.65,0.3125,0.164393939,0.25,0.8,0.5,0.25,0.45,0.166666667,0.042857143,0.066666667,0.8,0.010714286,0.128576955,0,-0.15625,0,-0.10625,0.025,0.154166667,0.191666667,0.566666667,0.33,0.25,0.173333333,0.25,0.220238095,0,0.5,0.3,0,0.083928571,-0.2,0.066666667,0.5,0,0.314285714,0.2,-0.166666667,0.191666667,0.75,0,-0.0125,0.35,-0.020833333,0,0,0.108888889,0,0.7,-0.4,0.5,0.040925926,0,0.3625,0,0.35047619,0.183333333,-0.7,0,-0.13125,0.26,0.101041667,
